L1	L2	species	specimen	oligoID
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium D789	uncultured bacterium D789	HIT 5443
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium D789	uncultured bacterium D789	HIT 5444
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium D789	uncultured bacterium D789	HIT 5445
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium D789	uncultured bacterium D789	HIT 5447
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium D789	uncultured bacterium D789	HIT 5448
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium cadhufec18e11	HIT 2254
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium cadhufec18e11	HIT 2255
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium cadhufec18e11	HIT 2256
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium cadhufec18e11	HIT 3930
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium cadhufec18e11	HIT 5453
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium cadhufec18e11	HIT 5454
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 2251
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 2253
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 2254
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 2255
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 2256
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 3930
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 5451
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 5453
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MF20	uncultured bacterium MF20	HIT 5454
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 1926
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 3386
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 3387
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 5438
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 5439
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 5440
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 5441
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 5442
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured bacterium MH26	HIT 5448
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NB4C5	HIT 3386
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NB4C5	HIT 3387
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NB4C5	HIT 5438
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NB4C5	HIT 5439
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NO5	HIT 3386
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NO5	HIT 3387
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NO5	HIT 5438
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured bacterium MH26	uncultured Ruminococcus sp. NO5	HIT 5439
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Gram-positive bacterium NS4G9	uncultured Gram-positive bacterium NS4G9	HIT 1388
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Gram-positive bacterium NS4G9	uncultured Gram-positive bacterium NS4G9	HIT 3661
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Gram-positive bacterium NS4G9	uncultured Gram-positive bacterium NS4G9	HIT 3662
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Gram-positive bacterium NS4G9	uncultured Gram-positive bacterium NS4G9	HIT 3663
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Gram-positive bacterium NS4G9	uncultured Gram-positive bacterium NS4G9	HIT 5168
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Gram-positive bacterium NS4G9	uncultured Gram-positive bacterium NS4G9	HIT 5408
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NB2F11	uncultured Ruminococcus sp. NB2F11	HIT 2251
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NB2F11	uncultured Ruminococcus sp. NB2F11	HIT 2253
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NB2F11	uncultured Ruminococcus sp. NB2F11	HIT 5451
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NO11	uncultured Ruminococcus sp. NB2B6	HIT 505
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NO11	uncultured Ruminococcus sp. NB2B6	HIT 506
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NO11	uncultured Ruminococcus sp. NB2B6	HIT 507
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NO11	uncultured Ruminococcus sp. NO11	HIT 505
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NO11	uncultured Ruminococcus sp. NO11	HIT 506
Clostridium cluster IV	Ruminococcus callidus et rel.	uncultured Ruminococcus sp. NO11	uncultured Ruminococcus sp. NO11	HIT 507
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec108	bacterium adhufec108	HIT 1927
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec108	bacterium adhufec108	HIT 1929
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec108	bacterium adhufec108	HIT 1930
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec108	bacterium adhufec108	HIT 1931
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec108	bacterium adhufec108	HIT 1932
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	bacterium adhufec311	HIT 2125
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	bacterium adhufec311	HIT 2126
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	bacterium adhufec311	HIT 2127
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	bacterium adhufec311	HIT 2128
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	bacterium adhufec311	HIT 2130
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	Uncultured bacterium UC7-123	HIT 2125
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	Uncultured bacterium UC7-123	HIT 2126
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	Uncultured bacterium UC7-123	HIT 2128
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	Uncultured bacterium UC7-123	HIT 2130
Clostridium cluster IV	Sporobacter termitidis et rel.	bacterium adhufec311	Uncultured bacterium UC7-123	HIT 3933
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C352	uncultured bacterium C352	HIT 11
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C352	uncultured bacterium C352	HIT 1750
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C352	uncultured bacterium C352	HIT 5275
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C352	uncultured bacterium C352	HIT 5276
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C352	uncultured bacterium C352	HIT 5277
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C352	uncultured bacterium C352	HIT 5280
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 1750
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 3475
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 3476
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 3477
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 3918
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 5288
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 5289
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured bacterium C354	HIT 5292
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	Uncultured bacterium clone Eldhufec242	HIT 1750
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	Uncultured bacterium clone Eldhufec242	HIT 3918
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	Uncultured bacterium clone Eldhufec242	HIT 5292
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured Gram-positive bacterium NO2-14	HIT 3475
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured Gram-positive bacterium NO2-14	HIT 3476
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured Gram-positive bacterium NO2-14	HIT 3477
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured Gram-positive bacterium NO2-14	HIT 5288
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C354	uncultured Gram-positive bacterium NO2-14	HIT 5289
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	uncultured bacterium C727	HIT 1750
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	uncultured bacterium C727	HIT 3918
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	uncultured bacterium C727	HIT 5292
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	uncultured bacterium C727	HIT 5293
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	uncultured bacterium C727	HIT 5294
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	uncultured bacterium C727	HIT 5295
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	Uncultured bacterium clone Eldhufec247	HIT 1750
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	Uncultured bacterium clone Eldhufec247	HIT 3918
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C727	Uncultured bacterium clone Eldhufec247	HIT 5292
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C747	uncultured bacterium C747	HIT 5389
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C747	uncultured bacterium C747	HIT 5390
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C747	uncultured bacterium C747	HIT 5391
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C747	uncultured bacterium C747	HIT 5392
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C747	uncultured bacterium C747	HIT 5393
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium C747	uncultured bacterium C747	HIT 5394
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec210	Uncultured bacterium clone Eldhufec210	HIT 11
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec210	Uncultured bacterium clone Eldhufec210	HIT 1750
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec210	Uncultured bacterium clone Eldhufec210	HIT 3918
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec210	Uncultured bacterium clone Eldhufec210	HIT 5292
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec217	Uncultured bacterium clone Eldhufec217	HIT 2068
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec217	Uncultured bacterium clone Eldhufec217	HIT 5238
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec217	Uncultured bacterium clone Eldhufec217	HIT 562
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec217	Uncultured bacterium clone Eldhufec217	HIT 564
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec219	Uncultured bacterium clone Eldhufec219	HIT 418
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec219	Uncultured bacterium clone Eldhufec219	HIT 420
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec219	Uncultured bacterium clone Eldhufec219	HIT 5286
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec274	Uncultured bacterium clone Eldhufec274	HIT 1990
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec274	Uncultured bacterium clone Eldhufec274	HIT 304
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec274	Uncultured bacterium clone Eldhufec274	HIT 5268
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec287	Uncultured bacterium clone Eldhufec287	HIT 1750
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec287	Uncultured bacterium clone Eldhufec287	HIT 1752
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec287	Uncultured bacterium clone Eldhufec287	HIT 5202
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec287	Uncultured bacterium clone Eldhufec287	HIT 5244
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec290	Uncultured bacterium clone Eldhufec290	HIT 11
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec290	Uncultured bacterium clone Eldhufec290	HIT 1990
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec290	Uncultured bacterium clone Eldhufec290	HIT 304
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec290	Uncultured bacterium clone Eldhufec290	HIT 5268
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec294	Uncultured bacterium clone Eldhufec294	HIT 1990
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec294	Uncultured bacterium clone Eldhufec294	HIT 304
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec320	Uncultured bacterium clone Eldhufec320	HIT 5393
Clostridium cluster IV	Sporobacter termitidis et rel.	Uncultured bacterium clone Eldhufec320	Uncultured bacterium clone Eldhufec320	HIT 5394
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium D762	uncultured bacterium D762	HIT 418
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium D762	uncultured bacterium D762	HIT 420
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium D762	uncultured bacterium D762	HIT 5281
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium D762	uncultured bacterium D762	HIT 5282
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium D762	uncultured bacterium D762	HIT 5283
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium D762	uncultured bacterium D762	HIT 5286
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium L495	uncultured bacterium L495	HIT 11
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium L495	uncultured bacterium L495	HIT 1990
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium L495	uncultured bacterium L495	HIT 304
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium L495	uncultured bacterium L495	HIT 5263
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium L495	uncultured bacterium L495	HIT 5264
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium L495	uncultured bacterium L495	HIT 5265
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium L495	uncultured bacterium L495	HIT 5268
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium LD25	uncultured bacterium LD25	HIT 5395
Clostridium cluster IV	Sporobacter termitidis et rel.	uncultured bacterium LD25	uncultured bacterium LD25	HIT 5396
